trajectory_id,task_name,task_category,total_actions,traj_overall_stability,traj_velocity_stability,traj_acceleration_stability,traj_jerk_stability,traj_position_stability,gripper_overall_stability,gripper_smoothness,gripper_frequency,gripper_coordination,gripper_changes,gripper_expected_changes,has_vla_explosion,has_erratic_gripper
20250511_023922_Tabletop-Move-Cube-DynamicFriction-v1_cogact_gemini-2.0-flash,Tabletop-Move-Cube-DynamicFriction-v1_cogact_gemini-2.0-flash,manipulation,410,0.17722716424467444,0.41232800881535464,0.00010487509417250888,1.3008874485058338e-08,0.9473009474980194,0.6667532097383788,0.9721955267948598,0.16,0.7662499967347829,50,8,True,False
20250511_152203_Tabletop-Pick-Cube-WithDoor-v1_cogact_gemini-2.0-flash,Tabletop-Pick-Cube-WithDoor-v1_cogact_gemini-2.0-flash,manipulation,410,0.1058844897928455,0.1508670051588172,2.743556553810039e-05,3.505915223989856e-09,0.7570285668905453,0.9267092034603351,0.996368148273526,1.0,0.7605398138364157,6,8,True,False
20250511_125609_Tabletop-Open-Cabinet-WithObstacle-v1_cogact_gemini-2.0-flash,Tabletop-Open-Cabinet-WithObstacle-v1_cogact_gemini-2.0-flash,interaction,410,0.18873370753505248,0.45582360752802137,0.00014018769955612934,1.785722162024536e-08,0.9752692257669271,1.0,1.0,1.0,1.0,0,8,True,False
20250512_224214_Tabletop-Move-Line-WithStick-v1_cogact_gemini-2.0-flash,Tabletop-Move-Line-WithStick-v1_cogact_gemini-2.0-flash,manipulation,410,0.16911062780618286,0.37917969776397376,9.247541792973728e-05,1.1315319819424242e-08,0.9324694110188125,1.0,1.0,1.0,1.0,0,8,True,False
20250511_132836_Tabletop-Open-Cabinet-WithSwitch-v1_cogact_gemini-2.0-flash,Tabletop-Open-Cabinet-WithSwitch-v1_cogact_gemini-2.0-flash,interaction,410,0.18794578769402115,0.4600356035607509,0.0001291025519313124,1.5697535121233397e-08,0.9589992993727752,1.0,1.0,1.0,1.0,0,8,True,False
20250511_140215_Tabletop-Open-Door-WithCabinet-v1_cogact_gemini-2.0-flash,Tabletop-Open-Door-WithCabinet-v1_cogact_gemini-2.0-flash,interaction,410,0.09738984060485986,0.08107556630677189,1.3785660973978488e-05,1.7784326678233771e-09,0.8117059093384021,1.0,1.0,1.0,1.0,0,8,True,False
20250510_002649_Tabletop-Balance-Pivot-WithBalls-v1_cogact_gemini-2.0-flash,Tabletop-Balance-Pivot-WithBalls-v1_cogact_gemini-2.0-flash,interaction,93,0.17905727439701458,0.422677322657188,0.0001026780315738958,1.2495983634660025e-08,0.9449100145771135,0.8178696222744777,0.9901661984510457,0.5,0.9060104763135314,4,2,True,False
20250510_202421_Tabletop-Lift-Book-v1_cogact_gemini-2.0-flash,Tabletop-Lift-Book-v1_cogact_gemini-2.0-flash,other,410,0.14470143266514393,0.25724045037980386,5.184565467594137e-05,6.591216006388417e-09,0.9323778625629398,1.0,1.0,1.0,1.0,0,8,True,False
20250510_135251_Tabletop-Find-Cube-WithPivot-v1_cogact_gemini-2.0-flash,Tabletop-Find-Cube-WithPivot-v1_cogact_gemini-2.0-flash,navigation,410,0.16410127141862962,0.36170972121868367,9.454911429455188e-05,1.2759178305344565e-08,0.9173095733693319,0.7468346525013588,0.9894650278066948,0.4444444444444444,0.7257176934844918,18,8,True,False
20250512_232258_Tabletop-Open-Cabinet-WithObstacle-v1_cogact_gemini-2.0-flash,Tabletop-Open-Cabinet-WithObstacle-v1_cogact_gemini-2.0-flash,interaction,410,0.10956474734493465,0.12154961336751777,2.4578375254184565e-05,3.3831326741522603e-09,0.8524744980560178,0.6134455972766883,0.9398795142579552,0.05555555555555555,0.7360904163561321,144,8,True,False
20250510_223913_Tabletop-Merge-USB-v1_cogact_gemini-2.0-flash,Tabletop-Merge-USB-v1_cogact_gemini-2.0-flash,complex,410,0.1431819780823052,0.25620507039142537,5.5082115923540426e-05,7.228153432099641e-09,0.9192443647798169,1.0,1.0,1.0,1.0,0,8,True,False
20250512_234241_Tabletop-Open-Cabinet-WithObstacle-v1_cogact_gemini-2.0-flash,Tabletop-Open-Cabinet-WithObstacle-v1_cogact_gemini-2.0-flash,interaction,410,0.10676769125287762,0.13250131654557395,2.504203099479566e-05,3.310436402019489e-09,0.8025991401028982,0.6521701025811755,0.9674051596420682,0.13114754098360656,0.7528792547642209,61,8,True,False
20250510_171658_Tabletop-Insert-Conical-v1_cogact_gemini-2.0-flash,Tabletop-Insert-Conical-v1_cogact_gemini-2.0-flash,manipulation,410,0.1967894915923274,0.5091799313154646,0.00017616363261796963,2.2871206950413417e-08,0.9490064709096628,0.688210160753782,0.9831541464526651,0.26666666666666666,0.7164950072423867,30,8,True,False
